planner_item_id	peq_item_id	item_name	icon_id
775	20783	Black Silk Cape	842
776	2319	Black Silk Gloves	636
777	20777	Black Sky Diamond	965
778	30247	Black Steel Wrap	719
779	1598	Black Stone Candlestick	1128
780	31251	Black Symbol	967
781	31262	Black Tear	734
782	13400	Black Tome with Silver Runes	777
783	13586	Black Training Tunic*	678
784	5238	Black Wolf Armplates	543
785	5242	Black Wolf Boots	844
786	5239	Black Wolf Bracers	620
787	5236	Black Wolf Cape	661
788	5233	Black Wolf Collar	627
789	5231	Black Wolf Crown	523
790	5240	Black Wolf Gloves	846
791	5241	Black Wolf Legplates	845
792	5234	Black Wolf Mail	538
793	5232	Black Wolf Mask	506
794	5235	Black Wolf Pauldrons	668
795	13758	Black Wolf Skin	556
796	27413	Black Wolf Tooth	800
797	5237	Black Wolf Waistband	562
798	12141	Black Wood Chip	1084
799	13202	Blackbox B Series	1144
800	13218	Blackbox Fragment	1031
801	13212	Blackbox XIIC	1144
802	13344	Blackbox XIVD	1144
803	13213	Blackbox XVIIC	1144
804	13211	Blackbox XXVIC	1144
805	13209	Blackbox XXVIIC	1144
806	12249	Blackburrow Braids	556
807	17970	Blackburrow Cask	979
808	13027	Blackburrow Gnoll Pelt	556
809	13028	Blackburrow Gnoll Skin	556
810	12239	Blackburrow Swig	979
811	3606	Blackened Alloy Armplates	543
812	3616	Blackened Alloy Bastard Sword	577
813	3610	Blackened Alloy Boots	844
814	3607	Blackened Alloy Bracers	620
815	3600	Blackened Alloy Coif	523
816	3601	Blackened Alloy Collar	627
817	3608	Blackened Alloy Gloves	846
818	3609	Blackened Alloy Legplates	845
819	3617	Blackened Alloy Longsword	590
820	3602	Blackened Alloy Mail	538
821	3603	Blackened Alloy Spaulder	668
822	3605	Blackened Alloy Waistband	562
823	25603	Blackened Crystalline Robe	1126
824	2090	Blackened Diamond	767
825	3047	Blackened Iron Armplates	543
826	5358	Blackened Iron Bastard Sword	577
827	3051	Blackened Iron Boots	844
828	3048	Blackened Iron Bracers	620
829	3042	Blackened Iron Collar	627
830	0	Blackened Iron Crown	523
831	10328	Blackened Iron Eye Totem	894
832	3049	Blackened Iron Gloves	846
833	3050	Blackened Iron Legplates	845
834	3043	Blackened Iron Mail	538
835	3044	Blackened Iron Spaulder	668
836	3046	Blackened Iron Waistband	562
837	8880	Blackened Mithril Boots	844
838	20398	Blackened Panther	915
839	14672	Blackened Pearl Silver Ring	1047
840	13238	Blackened Sapphire	963
841	13459	Blackened Teir'Dal	915
842	13237	Blackened Wand	809
843	6624	Blackjack	737
844	31348	Blackstar, Mace of Night	1249
845	24624	Blackstone Maul	903
846	30060	Bladder of Acidic Ooze	1236
847	12617	Bladder of Lizard Milk	717
848	14244	Bladderwrack	1198
849	11664	BladeStorm, Katana of Steel Sleet	890
850	22143	Blade Leaf	1197
851	2072	Blade core-5th fold	1138
852	2072	Blade core-5th fold	1138
853	2072	Blade core-5th fold	1138
854	2071	Blade core-4th fold	1138
855	2072	Blade core-5th fold	1138
856	5430	Blade of Abrogation	603
857	25210	Blade of Carnage	1165
858	7201	Blade of Falling Stars	762
859	7240	Blade of Fiery Lamentations	575
860	2412	Blade of Nobility	732
861	11912	Blade of Passage	1178
862	3583	Blade of Shadowed Flame	576
863	10910	Blade of Strategy	590
864	10909	Blade of Tactics	590
865	5623	Blade of Xalgoz	1176
866	5155	Blade of the Black Dragon Eye	575
867	7243	Blade of the Earthcaller	575
868	5161	Blade of the Green Dragon Eye	575
869	30509	Blade of the Seneschal	590
870	30380	Blade of the Swarm	588
871	2083	Blade skin-10th fold	1138
872	2074	Blade skin-1st fold	1138
873	2075	Blade skin-2nd fold	1138
874	2076	Blade skin-3rd fold	1138
875	2077	Blade skin-4th fold	1138
876	2078	Blade skin-5th fold	1138
877	2079	Blade skin-6th fold	1138
878	2080	Blade skin-7th fold	1138
879	2081	Blade skin-8th fold	1138
880	2082	Blade skin-9th fold	1138
881	5315	Bladed Thulian Claws	975
882	0	Bladesman's Sword	1168
883	0	Bladesman's Axe	1164
884	0	Bladesman's Sword	1168
885	11632	Bladestopper	606
886	6843	Blam Stick	1194
887	1852	Blank Rune	972
888	18006	Blank Scroll Sheets	504
889	11615	Blazing Boots of Fennin Ro	524
890	11616	Blazing Bracer of Fennin Ro	516
891	11614	Blazing Breastplate of Fennin Ro	621
892	11613	Blazing Gauntlets of Fennin Ro	529
893	11612	Blazing Greaves of Fennin Ro	540
894	11617	Blazing Helm of Fennin Ro	550
895	4299	Blazing Vambraces	546
896	10376	Blazing Wand	809
897	16587	Bleeding Brain	1029
898	19984	Bleeding Kromzek	1029
899	13910	Blessed Oil Flask	584
900	5761	Blessed Parchment	870
901	8942	Blessed Ring of Nife	512
902	6339	Blessed Silver Wand	810
903	11628	Blight, Hammer of the Scourge	581
904	1235	Blighted Armband	637
905	1238	Blighted Boots	633
906	1236	Blighted Gloves	636
907	1584	Blighted Mare Hide	556
908	0	Blighted Mare Hide Satchel	739
909	1233	Blighted Robe	1126
910	1232	Blighted Skullcap	640
911	1234	Blighted Sleeves	634
912	1237	Blighted Trousers	655
913	25117	Bllizent's Fang	740
914	25117	Bllizent's Fang	740
915	10486	Block of Adamantite	1138
916	10488	Block of Brellium	1138
917	16901	Block of Clay	1135
918	10430	Enchanted Block of Brellium	1138
919	10480	Block of High Quality Ore	1138
920	24872	Block of Living Granite	767
921	16897	Block of Magic Clay	1135
922	10465	Block of Medium Quality Ore	1135
923	10484	Block of Mithril	1138
924	10503	Block of Ore	1135
925	20665	Block of Permafrost	1138
926	10458	Block of Skyiron	1135
927	22097	Block of Velium	1138
928	2507	Blockcutter Gloves	518
929	2635	Blood Crusted Dirk	592
930	2639	Blood Crusted Kobold Mace	578
931	2638	Blood Crusted Leather Boots	633
932	2642	Blood Crusted Leather Bracer	637
933	6921	Blood Crusted Two-Handed Sword	519
934	2640	Blood Crusted Whip	596
935	1752	Blood Cured Wraps	572
936	4528	Blood Ember Boots	524
937	4525	Blood Ember Bracer	516
938	4523	Blood Ember Breastplate	624
939	4526	Blood Ember Gauntlets	531
940	4527	Blood Ember Greaves	540
941	4522	Blood Ember Helm	746
942	4524	Blood Ember Vambraces	622
943	11645	Blood Fire	576
944	1072	Blood Flecked Obsidian Shard	968
945	25244	Blood Flowers	721
946	7209	Blood Fork	742
947	31104	Blood Lord's Boots	524
948	31101	Blood Lord's Bracer	516
949	31099	Blood Lord's Breastplate	624
950	31098	Blood Lord's Crown	523
951	31102	Blood Lord's Gauntlets	531
952	31103	Blood Lord's Greaves	540
953	31100	Blood Lord's Vambraces	622
954	24636	Blood Orchid Katana	890
955	7249	Blood Point	591
956	5391	Blood Riven Axe	568
957	25324	Blood Runed Boots	545
958	25327	Blood Runed Gauntlets	531
959	25326	Blood Runed Girdle	549
960	25321	Blood Runed Greaves	540
961	25569	Blood Runed Scimitar	604
962	25568	Blood Runed Short Sword	580
963	20762	Blood Sky Amethyst	947
964	20703	Blood Sky Emerald	962
965	4322	Blood Sky Face Plate	770
966	20713	Blood Sky Ruby	950
967	1299	Blood Soaked Plasmatic Priest Robe	931
968	12364	Blood Spirit	704
969	1910	Blood Splattered Veil	677
970	18313	Blood Stained Note	864
971	18313	Blood Stained Note (Klunga's Blood)	864
972	22509	Blood Temper	698
973	16978	Blood Thorn Extract	1157
974	30249	Blood Wolf Harness	719
975	14381	Blood of Kyrenna	1157
976	11800	Blood of Velious	697
977	14324	Blood of the Dhampyre	696
978	14439	Blood of the Wolf	699
979	0	Bloodsoaked Note	504
980	10551	Bloodblack Wand	810
981	2563	Bloodclaw Battle Axe	569
982	2560	Bloodclaw Dagger	592
983	2567	Bloodclaw Long Sword	590
984	2561	Bloodclaw Rapier	762
985	2565	Bloodclaw Scimitar	604
986	22753	Bloodfin Trout	775
987	3092	Bloodforge Armplates	543
988	3096	Bloodforge Boots	844
989	3093	Bloodforge Bracers	620
990	3094	Bloodforge Gauntlets	846
991	13314	Bloodforge Hammer	567
992	3090	Bloodforge Helm	523
993	3095	Bloodforge Legplates	845
994	3091	Bloodforge Mail	538
995	14824	Bloodgill Scales	1232
996	10196	Bloodied Piece of Parchment	870
997	11558	Bloodmoon	781
998	29676	Bloodshrine Necklace	752
999	20996	Bloodsky Sapphire	963
1000	1279	Bloodsoaked Raiment	665
1001	30021	Bloodstained Fang	801
1002	20712	Bloodstained Hilt	973
1003	20444	Bloodstained Key	1080
1004	3309	Bloodstained Mantle	769
1005	3308	Bloodstained Tunic	538
1006	1536	Bloodstar Pendant	1049
1007	10019	Bloodstone	947
1008	10072	Bloodstone Earring	1048
1009	1410	Bloodstone Eyepatch	595
1010	10039	Bloodstone Ring	674
1011	25129	Bloody Claw of Draazak	743
1012	25128	Bloody Claw of Jerigozia	743
1013	25127	Bloody Claw of Veredenia	743
1014	30032	Bloody Cougar Bone	905
1015	7111	Bloody Dirk	589
1016	27712	Bloody Griffon-Hide Wrist Guard	560
1017	7110	Bloody Mantle	668
1018	31421	A Bloody Protector of Zek's Head	920
1019	13110	Bloody Shank	592
1020	1790	A Blue Cod Card	651
1021	14337	Blue Crystal Staff	602
1022	22503	Blue Diamond	966
1023	30361	Blue Diamond Electrum Earring	1042
1024	23541	Blue Diamond Powder	1015
1025	22109	Blue Dye	1160
1026	6814	Blue Flower of Functionality	721
1027	9506	A Blue Gift Box	836
1028	10115	Blue Headband	937
1029	13681	Blue Jr Apprentice Robe*	838
1030	12329	Blue Orc Head	920
1031	1139	Blue Resistance Stone	963
1032	10135	Blue Sash of Order	937
1033	22136	Blue Slumber Fungus	854
1034	13682	Blue Sr Apprentice Robe*	838
1035	13508	Blue Training Robe*	838
1036	14229	Blue Vervain Bulb	1085
1037	2530	Blue Wicker Belt	564
1038	2535	Blue Wicker Boots	633
1039	2529	Blue Wicker Cloak	660
1040	2533	Blue Wicker Gloves	636
1041	2526	Blue Wicker Gorget	643
1042	2524	Blue Wicker Helm	640
1043	2534	Blue Wicker Leggings	635
1044	2525	Blue Wicker Mask	771
1045	2528	Blue Wicker Shoulderpads	668
1046	2531	Blue Wicker Sleeves	634
1047	2527	Blue Wicker Tunic	632
1048	2532	Blue Wicker Wristbands	637
1049	24606	Blued Flower Katana	890
1050	6403	Blued Two-Handed Hammer	581
1051	20769	Bluish Stone	953
1052	13423	A Blurred Map	864
1053	31369	Blydreln's Bane	581
1054	6200	Bo Staff of Trorsmang	601
1055	6664	Bo Stick	602
1056	22754	Boar Carp	786
1057	17021	Body Bag	690
1058	16581	Bog Juice	831
1059	3550	Bolster Belt of the Gracious	560
1060	11666	Bone-Clasped Girdle	718
1061	10854	Bone Amulet of Blade Turning	502
1062	10104	Bone Armplates	543
1063	19037	Bone Barbs	1032
1064	5312	Bone Bladed Claymore	603
1065	25095	Bone Bracelet of Condemnation	1040
1066	12694	Bone Chips	804
1067	12694	Bone Chips	804
1068	6378	Bone Crafted Key	1078
1069	1318	Bone Fingered Gloves	517
1070	24768	Bone Fragment	804
1071	12442	Bone Granite Powder	1074
1072	0	Bone Handled Sword	575
1073	10106	Bone Legplates	540
1074	4313	Bone Mask of the Jarsath	528
1075	11661	Bone Razor	575
1076	25298	Bone Ring of Condemnation	1148
1077	9304	Bone Shield	974
1078	7018	Bone Spear	776
1079	10139	Bone Talisman	905
1080	10332	Bone Totem	895
1081	20037	Bone finger key	1078
1082	2367	Bonechipped Mask	528
1083	13127	Bones	804
1084	16514	Boneset	795
1085	5774	Boneshear	591
1086	6358	Bonethunder Staff	602
1087	17503	Book of Ancient Restoration	777
1088	1689	Book of Celestial Fists	865
1089	17501	Book of Dark Bindings	777
1090	10536	Book of Darkness	777
1091	25585	Book of Dawn	778
1092	10537	Book of Frost	777
1093	17325	Book of Mischief	865
1094	14745	Book of Obulus	789
1095	18302	Book of Scale	865
1096	28016	Book of Souls	789
1097	25035	Book of Strategy	777
1098	25038	Book of Tactics	777
1099	18202	Book of Turmoil	778
1100	25584	Book of Twilight	778
1101	14718	Book of the Rings	789
1102	19188	Boot Beer	633
1103	12071	Boot Mold	1151
1104	13812	Boot Pattern	504
1105	25097	Boots of Bladecalling	764
1106	12181	Boots of Brawn	844
1107	25527	Boots of Conjuration	633
1108	25064	Boots of Dark Passage	524
1109	31468	Boots of Deep Thought	525
1110	6827	Boots of Distraction	545
1111	31048	Boots of Forbidden Rites	524
1112	3156	Boots of Ro	524
1113	31467	Boots of Silent Striding	764
1114	25499	Boots of Stability	524
1115	31408	Boots of Superiority	525
1116	31139	Boots of Twilight	524
1117	14829	Boots of Zorash	545
1118	25520	Boots of the Bonecaster	633
1119	31327	Boots of the Dead Dream	779
1120	31336	Boots of the Destroyer	633
1121	30513	Boots of the Huntsman	633
1122	25411	Boots of the Invoker	633
1123	31188	Boots of the Myrmidon	524
1124	4921	Boots of the Reliant	524
1125	31820	Boots of the Righteous	524
1126	25197	Boots of the Storm	545
1127	31806	Boots of the Untamed	524
1128	25043	Boots of the Vindicator	545
1129	17981	Bootstrutter's Framed Pack	565
1130	1420	Borannin's Seal	644
1131	16598	Bottle	704
1132	17984	Bottle Crate	608
1133	0	Bottle of Bee Beer	702
1134	14308	Bottle of Drake Breath	696
1135	13016	Bottle of Kalish	831
1136	30271	Bottle of Karsin Acid	704
1137	3892	Bottle of Liquid Deklium	694
1138	13087	Bottle of Milk	856
1139	12965	Bottle of Swirling Smoke	1006
1140	20981	Bottled Djinni	1006
1141	13231	Bottom of Broken Staff	601
1142	13698	Bottom of a Fractured Rune	967
1143	31335	Bow of the Destroyer	597
1144	25033	Bow of the Huntsman	597
1145	25559	Bow of the Icepaw	597
1146	31213	Bow of the Silver Fang	1104
1147	8408	Bow of the Underfoot	1104
1148	16954	Bowl Sketch	861
1149	24745	Bowl of Watery Protection	1082
1150	17941	Box For Bones	608
1151	17930	Empty Box	608
1152	12376	Box Full of Tiny Bones	1144
1153	17985	A Box With Pawprints	608
1154	11703	Box of Abu-Kar	609
1155	13389	Box of Beetle Eyes	608
1156	13777	Box of Lute Strings	609
1157	17082	Box of Nil Space	608
1158	20748	Box of Winds	608
1159	1500	Box of the Guilty	1144
1160	17100	Box of the Void	1144
1161	12246	Box with Two Heads	608
1162	29066	Boysenberry pie	1019
1163	13280	Bracelet of Beetlekind	521
1164	12804	Bracelet of Cessation	509
1165	1274	Bracelet of Clarification	1040
1166	12803	Bracelet of Distortion	520
1167	12805	Bracelet of Exertion	521
1168	25572	Bracelet of Frostbite	521
1169	31393	Bracelet of Protection	671
1170	12806	Bracelet of Quiescence	1044
1171	25042	Bracelet of Sacrifice	1040
1172	25065	Bracelet of Swirling Smoke	512
1173	10360	Bracelet of Woven Grass	508
1174	31314	Bracelet of the Deep Sea	508
1175	31384	Bracelet of the Sky	620
1176	27727	Bracelet of the Spirits	560
1177	6823	Bracelet of the Twisted Mind	1072
1178	12007	Bracer Sectional Mold	1151
1179	29686	Bracer of Benevolence	637
1180	1727	Bracer of Hammerfal	671
1181	25061	Bracer of Midnight	1040
1182	3153	Bracer of Ro	516
1183	30258	Bracer of Scale	671
1184	11978	Bracer of Scavenging	671
1185	25496	Bracer of Stability	516
1186	31136	Bracer of Twilight	516
1187	14712	Bracer of Vajeen	671
1188	1524	Bracer of the Forlorn	516
1189	11911	Bracer of the Hidden	671
1190	31185	Bracer of the Myrmidon	516
1191	31817	Bracer of the Righteous	516
1192	31803	Bracer of the Untamed	516
1193	2301	Bracers of Battle	637
1194	13337	Bracers of Erollisi	637
1195	31045	Bracers of Forbidden Rites	516
1196	4925	Bracers of the Reverent	516
1197	19183	Brackish Othmir Ale	827
1198	19130	Glob of Slush Water	584
1199	10180	Brahhms Horn	807
1200	2579	Braid of Golden Hair	572
1201	30108	Braided Beard of the Coldain	1001
1202	1364	Braided Cinch Cord	572
1203	20450	Braided Grass Amulet	1053
1204	1367	Braided Ivy Cords	668
1205	14062	Brain Freeze	808
1206	1554	Brain of Cazic Thule	1205
1207	14111	Brain of the Ishva Mal	1018
1208	19142	Branch of Planar Oak	601
1209	19140	Branch of Sylvan Oak	601
1210	13034	Brandy	826
1211	10351	Brass Earring	757
1212	5632	Brass Goblin Flamberge	519
1213	20008	Brass Key	1081
1214	20803	Brass Knuckles	505
1215	13053	Brass Ring	615
1216	27205	Bratavar's Talisman	510
1217	1753	Brawler's Belt	563
1218	5366	Brazen Brass Kilij	604
1219	14304	Brazier of Elemental Summoning	600
1220	13440	Bread Tin	1036
1221	12025	Bread Tin Mold	1151
1222	22028	Breastplate Mold	1151
1223	5222	Breastplate of Afflation	624
1224	6825	Breastplate of Distraction	621
1225	25206	Breastplate of Eradication	624
1226	31043	Breastplate of Forbidden Rites	624
1227	3151	Breastplate of Ro	624
1228	31405	Breastplate of Superiority	624
1229	31134	Breastplate of Twilight	624
1230	31183	Breastplate of the Myrmidon	624
1231	31815	Breastplate of the Righteous	624
1232	31801	Breastplate of the Untamed	624
1233	1685	Breath of Gwan	1155
1234	5156	Breath of Harmony	882
1235	11808	Breath of Ro	836
1236	11801	Breath of Solusek	688
1237	27310	Breezeboot's Frigid Gnasher	730
1238	2441	Brell's Blessed Stout	703
1239	24987	Brell's Divine Strategy	865
1240	2742	Brell's Girdle	563
1241	6648	Brell's Keg Popper	1194
1242	10470	Brellium Chain Jointing	620
1243	10473	Brellium Rings	1032
1244	18108	Brewer's Limericks	778
1245	1535	Brewer's Mesh Cloak	657
1246	0	Briar Thistle	1123
1247	11556	Briarzephyr	1169
1248	10507	Brick of Blue Ore	1135
1249	31034	Brigand's Boots	524
1250	31031	Brigand's Bracer	516
1251	31029	Brigand's Chestguard	624
1252	31028	Brigand's Circlet	523
1253	31032	Brigand's Gauntlets	531
1254	31033	Brigand's Greaves	540
1255	31030	Brigand's Vambraces	622
1256	3307	Brigandine Tunic	538
1257	29680	Brightwood Spear	776
1258	13947	Brilliant Sword of Faith	519
1259	16846	Brimstone	1138
1260	4282	Bristle Silk Cap	639
1261	4287	Bristle Silk Cape	656
1262	4291	Bristle Silk Gloves	517
1263	4292	Bristle Silk Knickerbockers	631
1264	4284	Bristle Silk Neckerchief	500
1265	4288	Bristle Silk Sash	572
1266	4286	Bristle Silk Shawl	665
1267	4289	Bristle Silk Sleeves	670
1268	4293	Bristle Silk Stockings	666
1269	4285	Bristle Silk Tunic	678
1270	4283	Bristle Silk Veil	677
1271	4290	Bristle Silk Wristband	638
1272	1417	Brita's Napkin	870
1273	0	Brittle Bone	905
1274	12739	Brittle Iksar Skull	1070
1275	5008	Broad Sword	605
1276	30267	Broken Axe	568
1277	6842	Broken Blam Stick	1194
1278	16013	Broken Block of Ore	1031
1279	12320	Broken Bow Part A	1084
1280	12321	Broken Bow Part B	1084
1281	29684	Broken Disk	913
1282	10509	Broken Force Module	1076
1283	10511	Broken Frost Module	1015
1284	13159	Broken Heirloom Necklace	1147
1285	19075	Broken Minotaur Lord's Horn	807
1286	20922	Broken Mirror	1129
1287	20513	Broken Sacrificial Blade	574
1288	6203	Brokenskull Club	738
1289	5032	Bronze Axe	573
1290	5029	Bronze Bastard Sword	577
1291	5028	Bronze Battle Axe	569
1292	4212	Bronze Boots	524
1293	4209	Bronze Bracers	516
1294	4778	Bronze Brazier	1082
1295	4204	Bronze Breastplate	624
1296	5033	Bronze Broad Sword	605
1297	4203	Bronze Collar	626
1298	7012	Bronze Dagger	592
1299	20935	Bronze Disc	647
1300	6023	Bronze Flail	741
1301	4210	Bronze Gauntlets	531
1302	4207	Bronze Girdle	549
1303	4211	Bronze Greaves	540
1304	5031	Bronze Halberd	736
1305	4201	Bronze Helm	550
1306	6911	Bronze Jutte	763
1307	6903	Bronze Katana	890
1308	30981	Bronze Knuckles	975
1309	6904	Bronze Kusarigama	781
1310	5027	Bronze Long Sword	590
1311	6019	Bronze Mace	578
1312	7015	Bronze Main Gauche	763
1313	4202	Bronze Mask	772
1314	6024	Bronze Morning Star	741
1315	6905	Bronze Naginata	776
1316	4205	Bronze Pauldron	798
1317	7013	Bronze Rapier	762
1318	5034	Bronze Scimitar	604
1319	5035	Bronze Scythe	579
1320	6923	Bronze Shackle Key	1079
1321	5026	Bronze Short Sword	580
1322	7016	Bronze Shortened Spear	740
1323	7014	Bronze Spear	776
1324	10325	Bronze Spider Totem	894
1325	5721	Bronze Statue of Bathezid	1231
1326	6906	Bronze Tachi	1169
1327	6900	Bronze Tanto	591
1328	6910	Bronze Tonfa	601
1329	5037	Bronze Two Handed Battle Axe	568
1330	6021	Bronze Two Handed Hammer	567
1331	5030	Bronze Two Handed Sword	519
1332	26801	Bronze Ulak	1180
1333	4208	Bronze Vambraces	622
1334	6902	Bronze Wakizashi	890
1335	6025	Bronze Warclub	738
1336	6022	Bronze Warhammer	567
1337	6901	Bronze Yari	1187
1338	1868	Bronzewood Staff	602
1339	6360	Broom of Trilon	889
1340	18978	Brother's Fallen	778
1341	31223	Brother Xave's Headband	1124
1342	19160	Brown Algae	539
1343	4409	Brown Chitin Protector	927
1344	1049	Brown Leather Gloves	636
1345	22114	Brown Rust Dye	1154
1346	16579	Brownie Parts	925
1347	30356	Brute Hide	554
1348	10080	Brutechopper	568
1349	29009	Bucket of Pure Water	1016
1350	9001	Buckler	759
1351	22059	Buckler Mold	1151
1352	6812	Buckler of Doom	759
1353	31462	Buckler of Insight	542
1354	27212	Bufa's Talisman	510
1355	16524	Bugbane	795
1356	19033	Bull Elephant Tooth	802
